Result Date,Result Time,GHBubbler(ft),GHProbe(ft),WaterTemp(C),RainInterval(in),RainDayPST(in),RainWY(in),Battery,Streamflow(cfs)
01/08/2023,4:45:00 PM,0.994,0.876,11.2,0,0.075,13.042,13.13,18.8
01/08/2023,5:00:00 PM,0.989,0.87,11.2,0,0.075,13.042,13.1,18.4
01/08/2023,5:15:00 PM,0.987,0.867,11.2,0,0.075,13.042,13.09,18.2
01/08/2023,5:30:00 PM,0.983,0.864,11.2,0,0.075,13.042,13.07,18.1
01/08/2023,5:45:00 PM,0.98,0.861,11.2,0,0.075,13.042,13.09,17.9
01/08/2023,6:00:00 PM,0.978,0.859,11.3,0,0.075,13.042,13.15,17.7
01/08/2023,6:15:00 PM,0.973,0.855,11.3,0,0.075,13.042,13.1,17.5
01/08/2023,6:30:00 PM,0.971,0.852,11.3,0,0.075,13.042,13.09,17.3
01/08/2023,6:45:00 PM,0.969,0.849,11.3,0,0.075,13.042,13.06,17.1
01/08/2023,7:00:00 PM,0.966,0.846,11.4,0,0.075,13.042,13.09,17
01/08/2023,7:15:00 PM,0.964,0.844,11.4,0,0.075,13.042,13.07,16.8
01/08/2023,7:30:00 PM,0.962,0.841,11.4,0,0.075,13.042,13.06,16.7
01/08/2023,7:45:00 PM,0.957,0.838,11.5,0,0.075,13.042,13.06,16.5
01/08/2023,8:00:00 PM,0.955,0.836,11.5,0,0.075,13.042,13.06,16.4
01/08/2023,8:15:00 PM,0.953,0.831,11.5,0,0.075,13.042,13.07,16.1
01/08/2023,8:30:00 PM,0.95,0.831,11.6,0,0.075,13.042,13.05,16.1
01/08/2023,8:45:00 PM,0.948,0.83,11.6,0,0.075,13.042,13.05,16
01/08/2023,9:00:00 PM,0.948,0.828,11.6,0.009,0.084,13.051,13.03,15.9
01/08/2023,9:15:00 PM,0.95,0.832,11.7,0.028,0.113,13.08,13.09,16.1
01/08/2023,9:30:00 PM,0.953,0.832,11.7,0.018,0.132,13.098,13.01,16.1
01/08/2023,9:45:00 PM,0.976,0.857,11.7,0.018,0.151,13.117,13.01,17.6
01/08/2023,10:00:00 PM,1.003,0.885,11.8,0.018,0.169,13.136,13.05,19.4
01/08/2023,10:15:00 PM,1.038,0.916,11.8,0.009,0.179,13.146,13.02,21.5
01/08/2023,10:30:00 PM,1.061,0.94,11.9,0.009,0.188,13.155,13.01,23.2
01/08/2023,10:45:00 PM,1.063,0.944,12,0.009,0.198,13.164,13.01,23.5
01/08/2023,11:00:00 PM,1.061,0.94,12,0,0.198,13.164,13.06,23.2
01/08/2023,11:15:00 PM,1.054,0.933,12,0,0.198,13.164,13.05,22.7
01/08/2023,11:30:00 PM,1.045,0.927,12.1,0,0.198,13.164,13.01,22.3
01/08/2023,11:45:00 PM,1.033,0.914,12.1,0,0.198,13.164,13.05,21.3
1/9/2023,12:00:00 AM,1.024,0.905,12.1,0,0.198,13.164,13.05,20.7
1/9/2023,12:15:00 AM,1.022,0.901,12.1,0,0,13.164,12.98,20.5
1/9/2023,12:30:00 AM,1.024,0.904,12.1,0,0,13.164,13.01,20.7
1/9/2023,12:45:00 AM,1.029,0.908,12.1,0.018,0.018,13.183,12.99,20.9
1/9/2023,1:00:00 AM,1.026,0.902,12.1,0,0.018,13.183,13,20.5
1/9/2023,1:15:00 AM,1.019,0.905,12.1,0.009,0.028,13.193,12.99,20.7
1/9/2023,1:30:00 AM,1.04,0.92,12.1,0.009,0.037,13.202,13.06,21.8
1/9/2023,1:45:00 AM,1.066,0.947,12.1,0.018,0.056,13.221,12.98,23.7
1/9/2023,2:00:00 AM,1.093,0.975,12.1,0.047,0.103,13.268,12.98,25.8
1/9/2023,2:15:00 AM,1.169,1.05,12.1,0.056,0.16,13.325,12.99,32.2
1/9/2023,2:30:00 AM,1.266,1.151,12.2,0.037,0.198,13.363,13.05,42.3
1/9/2023,2:45:00 AM,1.365,1.246,12.3,0.037,0.236,13.4,12.98,53.5
1/9/2023,3:00:00 AM,1.416,1.299,12.3,0.009,0.245,13.41,12.98,60.5
1/9/2023,3:15:00 AM,1.446,1.33,12.3,0.018,0.264,13.429,13.01,64.9
1/9/2023,3:30:00 AM,1.43,1.31,12.3,0.028,0.292,13.457,12.98,62.1
1/9/2023,3:45:00 AM,1.435,1.315,12.3,0.037,0.33,13.495,12.99,62.8
1/9/2023,4:00:00 AM,1.499,1.383,12.3,0.018,0.349,13.514,12.97,72.9
1/9/2023,4:15:00 AM,1.582,1.464,12.3,0.009,0.358,13.523,12.98,86.3
1/9/2023,4:30:00 AM,1.658,1.541,12.3,0.018,0.377,13.542,12.99,100.5
1/9/2023,4:45:00 AM,1.755,1.636,12.3,0.047,0.424,13.589,12.97,120
1/9/2023,5:00:00 AM,1.891,1.769,12.3,0.056,0.481,13.646,13,151.4
1/9/2023,5:15:00 AM,2.071,1.966,12.3,0.056,0.538,13.703,12.96,207.1
1/9/2023,5:30:00 AM,2.258,2.141,12.3,0.066,0.604,13.769,12.98,266.7
1/9/2023,5:45:00 AM,2.429,2.321,12.3,0.056,0.66,13.825,12.99,338.8
1/9/2023,6:00:00 AM,2.565,2.441,12.2,0.047,0.708,13.873,12.95,388.2
1/9/2023,6:15:00 AM,2.669,2.541,12.2,0.047,0.755,13.92,12.97,430.4
1/9/2023,6:30:00 AM,2.756,2.629,12.2,0.037,0.793,13.957,13.01,469.8
1/9/2023,6:45:00 AM,2.789,2.689,12.2,0.009,0.802,13.967,12.96,497.8
1/9/2023,7:00:00 AM,2.851,2.758,12.2,0.028,0.83,13.995,12.99,531.3
1/9/2023,7:15:00 AM,2.934,2.792,12.2,0.047,0.877,14.042,13.05,548.3
1/9/2023,7:30:00 AM,3.068,2.948,12.2,0.047,0.925,14.09,12.96,630.4
1/9/2023,7:45:00 AM,3.262,3.133,12.2,0.047,0.972,14.137,12.92,737.1
1/9/2023,8:00:00 AM,3.439,3.307,12.3,0.056,1.029,14.193,12.94,846.9
1/9/2023,8:15:00 AM,3.651,3.538,12.3,0.047,1.076,14.241,12.94,1007.4
1/9/2023,8:30:00 AM,3.887,3.787,12.3,0.047,1.123,14.288,12.94,1199.7
1/9/2023,8:45:00 AM,4.041,3.944,12.3,0.009,1.132,14.297,13.01,1331.7
1/9/2023,9:00:00 AM,4.129,4.001,12.4,0.009,1.142,14.307,13.05,1381.7
1/9/2023,9:15:00 AM,4.164,4.067,12.4,0.009,1.151,14.316,12.96,1441
1/9/2023,9:30:00 AM,4.203,4.103,12.4,0.009,1.161,14.326,12.99,-1
1/9/2023,9:45:00 AM,4.223,4.065,12.4,0,1.161,14.326,12.96,1439.2
1/9/2023,10:00:00 AM,4.244,4.118,12.5,0,1.161,14.326,12.98,-1
1/9/2023,10:15:00 AM,4.265,4.153,12.5,0,1.161,14.326,13.09,-1
1/9/2023,10:30:00 AM,4.242,4.157,12.5,0,1.161,14.326,13.04,-1
1/9/2023,10:45:00 AM,4.193,4.091,12.5,0,1.161,14.326,13.09,-1
1/9/2023,11:00:00 AM,4.15,4.026,12.5,0,1.161,14.326,13.06,1404
1/9/2023,11:15:00 AM,4.067,3.957,12.5,0,1.161,14.326,13.09,1343
1/9/2023,11:30:00 AM,3.931,3.821,12.5,0,1.161,14.326,13.07,1227.6
1/9/2023,11:45:00 AM,3.801,3.693,12.5,0,1.161,14.326,13.15,1124.7
1/9/2023,12:00:00 PM,3.668,3.54,12.5,0,1.161,14.326,13.2,1008.8
1/9/2023,12:15:00 PM,3.492,3.381,12.5,0,1.161,14.326,13.24,896.5
1/9/2023,12:30:00 PM,3.365,3.253,12.6,0,1.161,14.326,13.35,811.9
1/9/2023,12:45:00 PM,3.239,3.125,12.6,0,1.161,14.326,13.62,732.3
1/9/2023,1:00:00 PM,3.112,3.018,12.6,0,1.161,14.326,13.74,669.6
1/9/2023,1:15:00 PM,3.006,2.881,12.6,0,1.161,14.326,13.36,594.3
1/9/2023,1:30:00 PM,2.888,2.765,12.6,0,1.161,14.326,13.47,534.7
1/9/2023,1:45:00 PM,2.807,2.685,12.7,0,1.161,14.326,13.44,495.9
1/9/2023,2:00:00 PM,2.715,2.589,12.7,0,1.161,14.326,13.45,451.6
1/9/2023,2:15:00 PM,2.643,2.512,12.7,0,1.161,14.326,13.32,417.9
1/9/2023,2:30:00 PM,2.567,2.444,12.7,0,1.161,14.326,13.24,389.5
1/9/2023,2:45:00 PM,2.487,2.379,12.7,0,1.161,14.326,13.24,363.4
1/9/2023,3:00:00 PM,2.431,2.31,12.8,0,1.161,14.326,13.23,334.1
1/9/2023,3:15:00 PM,2.378,2.254,12.8,0,1.161,14.326,13.22,310.6
1/9/2023,3:30:00 PM,2.323,2.205,12.8,0,1.161,14.326,13.17,291
1/9/2023,3:45:00 PM,2.274,2.15,12.9,0,1.161,14.326,13.18,270
1/9/2023,4:00:00 PM,2.233,2.119,12.9,0,1.161,14.326,13.2,258.6
1/9/2023,4:15:00 PM,2.18,2.063,12.9,0,1.161,14.326,13.14,238.9
1/9/2023,4:30:00 PM,2.141,2.031,13,0,1.161,14.326,13.13,228
1/9/2023,4:45:00 PM,2.113,1.986,13,0,1.161,14.326,13.13,213.4
1/9/2023,5:00:00 PM,2.071,1.951,13,0,1.161,14.326,13.06,202.4
1/9/2023,5:15:00 PM,2.034,1.915,13,0,1.161,14.326,13.05,191.5
1/9/2023,5:30:00 PM,2.004,1.886,13,0,1.161,14.326,13.05,183
1/9/2023,5:45:00 PM,1.977,1.855,13,0,1.161,14.326,13.01,174.3
1/9/2023,6:00:00 PM,1.954,1.832,13,0,1.161,14.326,13.01,167.9
1/9/2023,6:15:00 PM,1.928,1.805,13,0,1.161,14.326,13.06,160.7
1/9/2023,6:30:00 PM,1.903,1.782,13,0,1.161,14.326,13.01,154.7
1/9/2023,6:45:00 PM,1.878,1.757,13,0,1.161,14.326,12.99,148.3
1/9/2023,7:00:00 PM,1.857,1.738,13,0,1.161,14.326,12.99,143.6
1/9/2023,7:15:00 PM,1.836,1.714,12.9,0,1.161,14.326,13.05,137.8
1/9/2023,7:30:00 PM,1.815,1.697,12.9,0,1.161,14.326,13.03,133.8
1/9/2023,7:45:00 PM,1.792,1.676,12.9,0,1.161,14.326,12.95,129
1/9/2023,8:00:00 PM,1.776,1.652,12.8,0,1.161,14.326,12.94,123.6
1/9/2023,8:15:00 PM,1.755,1.636,12.8,0,1.161,14.326,12.92,120
1/9/2023,8:30:00 PM,1.739,1.619,12.7,0,1.161,14.326,12.94,116.4
1/9/2023,8:45:00 PM,1.721,1.603,12.7,0,1.161,14.326,12.92,113
1/9/2023,9:00:00 PM,1.707,1.586,12.6,0,1.161,14.326,12.93,109.5
1/9/2023,9:15:00 PM,1.688,1.572,12.6,0,1.161,14.326,12.95,106.6
1/9/2023,9:30:00 PM,1.672,1.556,12.5,0,1.161,14.326,12.98,103.4
1/9/2023,9:45:00 PM,1.663,1.539,12.4,0,1.161,14.326,12.9,100.1
1/9/2023,10:00:00 PM,1.649,1.531,12.4,0,1.161,14.326,12.94,98.6
1/9/2023,10:15:00 PM,1.633,1.512,12.3,0,1.161,14.326,12.9,95
1/9/2023,10:30:00 PM,1.622,1.504,12.2,0,1.161,14.326,12.89,93.5
1/9/2023,10:45:00 PM,1.612,1.492,12.2,0,1.161,14.326,12.89,91.3
1/9/2023,11:00:00 PM,1.598,1.484,12.1,0,1.161,14.326,12.89,89.9
1/9/2023,11:15:00 PM,1.585,1.465,12,0,1.161,14.326,12.91,86.5
1/9/2023,11:30:00 PM,1.573,1.453,12,0,1.161,14.326,12.88,84.4
1/9/2023,11:45:00 PM,1.562,1.439,11.9,0,1.161,14.326,12.89,82
1/10/2023,12:00:00 AM,1.552,1.432,11.8,0,1.161,14.326,12.9,80.9
1/10/2023,12:15:00 AM,1.538,1.42,11.8,0,0,14.326,12.87,78.9
1/10/2023,12:30:00 AM,1.527,1.414,11.7,0,0,14.326,12.94,77.9
1/10/2023,12:45:00 AM,1.522,1.404,11.6,0,0,14.326,12.89,76.3
1/10/2023,1:00:00 AM,1.511,1.396,11.6,0,0,14.326,12.93,75
1/10/2023,1:15:00 AM,1.502,1.383,11.5,0,0,14.326,12.88,72.9
1/10/2023,1:30:00 AM,1.495,1.371,11.4,0,0,14.326,12.88,71.1
1/10/2023,1:45:00 AM,1.481,1.36,11.4,0,0,14.326,12.87,69.4
1/10/2023,2:00:00 AM,1.469,1.35,11.3,0,0,14.326,12.88,67.9
1/10/2023,2:15:00 AM,1.467,1.351,11.3,0.018,0.018,14.345,12.87,68
1/10/2023,2:30:00 AM,1.474,1.358,11.3,0.066,0.084,14.411,12.89,69.1
1/10/2023,2:45:00 AM,1.543,1.427,11.2,0.085,0.17,14.496,12.88,80
1/10/2023,3:00:00 AM,1.705,1.59,11.2,0.009,0.179,14.506,12.87,110.3
1/10/2023,3:15:00 AM,1.744,1.625,11.2,0,0.179,14.506,12.87,117.7
1/10/2023,3:30:00 AM,1.681,1.565,11.2,0,0.179,14.506,12.87,105.2
1/10/2023,3:45:00 AM,1.619,1.498,11.1,0,0.179,14.506,12.9,92.4
1/10/2023,4:00:00 AM,1.562,1.448,11,0,0.179,14.506,12.89,83.6
1/10/2023,4:15:00 AM,1.578,1.452,11,0,0.179,14.506,12.92,84.3
1/10/2023,4:30:00 AM,1.622,1.498,11,0,0.179,14.506,12.87,92.4
1/10/2023,4:45:00 AM,1.658,1.536,11,0,0.179,14.506,12.89,99.6
1/10/2023,5:00:00 AM,1.688,1.571,11,0,0.179,14.506,12.87,106.4
1/10/2023,5:15:00 AM,1.714,1.599,10.9,0,0.179,14.506,12.89,112.2
1/10/2023,5:30:00 AM,1.762,1.639,10.9,0,0.179,14.506,12.92,120.7
1/10/2023,5:45:00 AM,1.838,1.724,10.9,0,0.179,14.506,12.83,140.2
1/10/2023,6:00:00 AM,1.903,1.786,10.9,0,0.179,14.506,12.85,155.7
1/10/2023,6:15:00 AM,1.965,1.849,10.9,0,0.179,14.506,12.85,172.6
1/10/2023,6:30:00 AM,2.018,1.899,10.8,0,0.179,14.506,12.89,186.8
1/10/2023,6:45:00 AM,2.041,1.921,10.8,0,0.179,14.506,12.85,193.3
1/10/2023,7:00:00 AM,2.037,1.921,10.7,0,0.179,14.506,12.83,193.3
1/10/2023,7:15:00 AM,2.009,1.889,10.7,0,0.179,14.506,12.88,183.9
1/10/2023,7:30:00 AM,1.972,1.852,10.7,0,0.179,14.506,12.91,173.4
1/10/2023,7:45:00 AM,1.928,1.809,10.6,0.018,0.198,14.524,12.83,161.8
1/10/2023,8:00:00 AM,1.912,1.793,10.6,0,0.198,14.524,12.88,157.5
1/10/2023,8:15:00 AM,1.908,1.792,10.6,0,0.198,14.524,12.89,157.3
1/10/2023,8:30:00 AM,1.891,1.77,10.6,0,0.198,14.524,12.9,151.6
1/10/2023,8:45:00 AM,1.852,1.729,10.6,0.047,0.246,14.572,12.88,141.4
1/10/2023,9:00:00 AM,1.848,1.73,10.6,0.057,0.303,14.629,12.87,141.7
1/10/2023,9:15:00 AM,1.848,1.731,10.6,0,0.303,14.629,12.96,141.9
1/10/2023,9:30:00 AM,1.831,1.712,10.5,0,0.303,14.629,12.98,137.4
1/10/2023,9:45:00 AM,1.804,1.682,10.5,0,0.303,14.629,13.82,130.3
1/10/2023,10:00:00 AM,1.781,1.657,10.6,0,0.303,14.629,13.66,124.7
1/10/2023,10:15:00 AM,1.769,1.648,10.6,0.047,0.35,14.676,13.15,122.7
1/10/2023,10:30:00 AM,1.776,1.656,10.6,0.037,0.388,14.714,13.06,124.4
1/10/2023,10:45:00 AM,1.825,1.703,10.5,0.009,0.397,14.723,13.2,135.2
1/10/2023,11:00:00 AM,1.841,1.716,10.6,0.009,0.407,14.733,13.16,138.3
1/10/2023,11:15:00 AM,1.822,1.707,10.6,0,0.407,14.733,13.85,136.2
1/10/2023,11:30:00 AM,1.801,1.682,10.6,0,0.407,14.733,13.64,130.3
1/10/2023,11:45:00 AM,1.788,1.664,10.7,0,0.407,14.733,13.5,126.2
1/10/2023,12:00:00 PM,1.776,1.662,10.7,0,0.407,14.733,13.78,125.8
1/10/2023,12:15:00 PM,1.776,1.65,10.7,0,0.407,14.733,13.8,123.1
1/10/2023,12:30:00 PM,1.771,1.651,10.7,0,0.407,14.733,13.51,123.3
1/10/2023,12:45:00 PM,1.767,1.648,10.7,0,0.407,14.733,13.44,122.7
1/10/2023,1:00:00 PM,1.758,1.636,10.7,0.009,0.416,14.742,13.55,120
1/10/2023,1:15:00 PM,1.748,1.631,10.7,0,0.416,14.742,13.77,119
1/10/2023,1:30:00 PM,1.741,1.62,10.8,0,0.416,14.742,13.5,116.6
1/10/2023,1:45:00 PM,1.732,1.614,10.8,0,0.416,14.742,13.22,115.3
1/10/2023,2:00:00 PM,1.725,1.602,10.7,0,0.416,14.742,13.33,112.8
1/10/2023,2:15:00 PM,1.725,1.608,10.7,0,0.416,14.742,13.31,114
1/10/2023,2:30:00 PM,1.732,1.612,10.8,0,0.416,14.742,13.39,114.9
1/10/2023,2:45:00 PM,1.744,1.624,10.8,0,0.416,14.742,13.25,117.4
1/10/2023,3:00:00 PM,1.732,1.616,10.8,0,0.416,14.742,13.42,115.7
1/10/2023,3:15:00 PM,1.725,1.611,10.9,0,0.416,14.742,13.36,114.7
1/10/2023,3:30:00 PM,1.73,1.619,10.9,0,0.416,14.742,13.29,116.4
1/10/2023,3:45:00 PM,1.748,1.628,11,0,0.416,14.742,13.22,118.3
1/10/2023,4:00:00 PM,1.774,1.655,11,0,0.416,14.742,13.17,124.2
1/10/2023,4:15:00 PM,1.829,1.71,11,0,0.416,14.742,13.24,136.9
1/10/2023,4:30:00 PM,1.977,1.862,11.1,0,0.416,14.742,13.23,176.2
1/10/2023,4:45:00 PM,2.198,2.081,11.1,0,0.416,14.742,13.15,245.1
1/10/2023,5:00:00 PM,2.429,2.305,11.2,0,0.416,14.742,13.14,331.9
1/10/2023,5:15:00 PM,2.549,2.443,11.2,0,0.416,14.742,13.09,389.1
1/10/2023,5:30:00 PM,2.595,2.477,11.3,0,0.416,14.742,13.09,403.1
1/10/2023,5:45:00 PM,2.572,2.444,11.1,0,0.416,14.742,13.05,389.5
1/10/2023,6:00:00 PM,2.526,2.41,10.8,0,0.416,14.742,13.07,375.7
1/10/2023,6:15:00 PM,2.482,2.364,10.8,0,0.416,14.742,13.06,357.5
1/10/2023,6:30:00 PM,2.433,2.317,10.8,0,0.416,14.742,13.01,337.1
1/10/2023,6:45:00 PM,2.394,2.264,10.7,0,0.416,14.742,13.06,314.7
1/10/2023,7:00:00 PM,2.348,2.219,10.6,0,0.416,14.742,13.01,296.5
1/10/2023,7:15:00 PM,2.279,2.164,10.6,0,0.416,14.742,13.02,275.3
1/10/2023,7:30:00 PM,2.235,2.12,10.6,0,0.416,14.742,13.05,259
1/10/2023,7:45:00 PM,2.194,2.069,10.6,0,0.416,14.742,13,240.9
1/10/2023,8:00:00 PM,2.15,2.028,10.6,0,0.416,14.742,12.99,227
1/10/2023,8:15:00 PM,2.113,1.992,10.6,0,0.416,14.742,13.06,215.3
1/10/2023,8:30:00 PM,2.081,1.957,10.7,0,0.416,14.742,12.99,204.3
1/10/2023,8:45:00 PM,2.053,1.938,10.7,0.018,0.435,14.761,13,198.4
1/10/2023,9:00:00 PM,2.011,1.893,10.7,0,0.435,14.761,12.98,185.1
1/10/2023,9:15:00 PM,2.014,1.9,10.7,0.009,0.444,14.771,12.98,187.1
1/10/2023,9:30:00 PM,2.021,1.901,10.7,0,0.444,14.771,12.96,187.4
1/10/2023,9:45:00 PM,1.968,1.849,10.7,0,0.444,14.771,12.98,172.6
1/10/2023,10:00:00 PM,1.905,1.793,10.6,0,0.444,14.771,12.96,157.5
1/10/2023,10:15:00 PM,1.875,1.757,10.5,0,0.444,14.771,12.98,148.3
1/10/2023,10:30:00 PM,1.838,1.723,10.5,0,0.444,14.771,12.95,140
1/10/2023,10:45:00 PM,1.811,1.691,10.4,0,0.444,14.771,12.96,132.4
1/10/2023,11:00:00 PM,1.795,1.668,10.4,0,0.444,14.771,12.96,127.1
1/10/2023,11:15:00 PM,1.783,1.658,10.4,0,0.444,14.771,12.95,124.9
1/10/2023,11:30:00 PM,1.769,1.648,10.3,0,0.444,14.771,12.94,122.7
1/10/2023,11:45:00 PM,1.767,1.647,10.3,0,0.444,14.771,12.94,122.5
01/11/2023,12:00:00 AM,1.762,1.645,10.3,0,0.444,14.771,12.91,122
01/11/2023,12:15:00 AM,1.765,1.644,10.2,0,0,14.771,12.89,121.8
01/11/2023,12:30:00 AM,1.767,1.645,10.2,0,0,14.771,12.9,122
01/11/2023,12:45:00 AM,1.762,1.65,10.1,0,0,14.771,12.92,123.1
01/11/2023,1:00:00 AM,1.76,1.638,10.1,0,0,14.771,12.91,120.5
01/11/2023,1:15:00 AM,1.746,1.625,10,0,0,14.771,12.88,117.7
01/11/2023,1:30:00 AM,1.732,1.609,10,0,0,14.771,12.91,114.3
01/11/2023,1:45:00 AM,1.718,1.592,9.9,0,0,14.771,12.87,110.7
01/11/2023,2:00:00 AM,1.698,1.576,9.9,0,0,14.771,12.89,107.4
01/11/2023,2:15:00 AM,1.684,1.565,9.9,0,0,14.771,12.88,105.2
01/11/2023,2:30:00 AM,1.665,1.545,9.9,0,0,14.771,12.85,101.3
01/11/2023,2:45:00 AM,1.64,1.526,9.8,0,0,14.771,12.83,97.6
01/11/2023,3:00:00 AM,1.626,1.509,9.8,0,0,14.771,12.87,94.4
01/11/2023,3:15:00 AM,1.61,1.492,9.8,0,0,14.771,12.83,91.3
01/11/2023,3:30:00 AM,1.596,1.472,9.7,0,0,14.771,12.83,87.7
01/11/2023,3:45:00 AM,1.578,1.458,9.7,0,0,14.771,12.88,85.3
01/11/2023,4:00:00 AM,1.559,1.441,9.7,0,0,14.771,12.84,82.4
01/11/2023,4:15:00 AM,1.548,1.428,9.7,0,0,14.771,12.86,80.2
01/11/2023,4:30:00 AM,1.536,1.412,9.7,0,0,14.771,12.82,77.6
01/11/2023,4:45:00 AM,1.518,1.398,9.6,0,0,14.771,12.8,75.3
01/11/2023,5:00:00 AM,1.506,1.386,9.6,0,0,14.771,12.87,73.4
01/11/2023,5:15:00 AM,1.497,1.377,9.6,0,0,14.771,12.85,72
01/11/2023,5:30:00 AM,1.49,1.372,9.6,0,0,14.771,12.82,71.2
01/11/2023,5:45:00 AM,1.476,1.354,9.6,0,0,14.771,12.83,68.5
01/11/2023,6:00:00 AM,1.465,1.345,9.6,0,0,14.771,12.82,67.1
01/11/2023,6:15:00 AM,1.453,1.336,9.6,0,0,14.771,12.83,65.8
01/11/2023,6:30:00 AM,1.449,1.324,9.6,0,0,14.771,12.85,64.1
01/11/2023,6:45:00 AM,1.439,1.318,9.6,0.009,0.009,14.78,12.8,63.2
01/11/2023,7:00:00 AM,1.43,1.314,9.6,0,0.009,14.78,12.8,62.6
01/11/2023,7:15:00 AM,1.425,1.306,9.6,0,0.009,14.78,12.81,61.5
01/11/2023,7:30:00 AM,1.419,1.296,9.6,0,0.009,14.78,12.85,60.1
01/11/2023,7:45:00 AM,1.412,1.291,9.6,0,0.009,14.78,12.8,59.4
01/11/2023,8:00:00 AM,1.402,1.282,9.6,0.009,0.018,14.789,12.81,58.2
01/11/2023,8:15:00 AM,1.398,1.28,9.6,0,0.018,14.789,12.82,58
01/11/2023,8:30:00 AM,1.391,1.271,9.6,0,0.018,14.789,12.83,56.8
01/11/2023,8:45:00 AM,1.391,1.271,9.6,0,0.018,14.789,12.83,56.8
01/11/2023,9:00:00 AM,1.386,1.264,9.6,0,0.018,14.789,12.87,55.8
01/11/2023,9:15:00 AM,1.377,1.26,9.7,0,0.018,14.789,12.87,55.3
01/11/2023,9:30:00 AM,1.375,1.253,9.7,0,0.018,14.789,12.92,54.4
01/11/2023,9:45:00 AM,1.368,1.247,9.7,0,0.018,14.789,12.91,53.6
01/11/2023,10:00:00 AM,1.363,1.242,9.7,0,0.018,14.789,12.92,53
01/11/2023,10:15:00 AM,1.361,1.237,9.7,0,0.018,14.789,12.97,52.4
01/11/2023,10:30:00 AM,1.356,1.234,9.8,0,0.018,14.789,12.92,52
01/11/2023,10:45:00 AM,1.354,1.233,9.8,0,0.018,14.789,12.94,51.9
01/11/2023,11:00:00 AM,1.352,1.23,9.8,0.009,0.028,14.799,12.95,51.5
01/11/2023,11:15:00 AM,1.347,1.226,9.8,0.009,0.037,14.808,13,51
01/11/2023,11:30:00 AM,1.349,1.23,9.8,0.018,0.056,14.827,13.01,51.5
01/11/2023,11:45:00 AM,1.361,1.241,9.9,0.009,0.066,14.837,13.07,52.9
01/11/2023,12:00:00 PM,1.377,1.258,9.9,0,0.066,14.837,12.99,55.1
01/11/2023,12:15:00 PM,1.386,1.267,10,0.009,0.075,14.846,12.99,56.2
01/11/2023,12:30:00 PM,1.386,1.265,10,0,0.075,14.846,12.99,56
01/11/2023,12:45:00 PM,1.379,1.257,10.1,0,0.075,14.846,12.96,54.9
01/11/2023,1:00:00 PM,1.375,1.255,10.2,0,0.075,14.846,13.05,54.7
01/11/2023,1:15:00 PM,1.37,1.251,10.2,0.009,0.084,14.855,13.01,54.1
01/11/2023,1:30:00 PM,1.368,1.252,10.2,0,0.084,14.855,12.94,54.3
01/11/2023,1:45:00 PM,1.365,1.244,10.3,0,0.084,14.855,12.92,53.3
01/11/2023,2:00:00 PM,1.361,1.238,10.3,0.009,0.094,14.865,12.94,52.5
01/11/2023,2:15:00 PM,1.361,1.24,10.3,0,0.094,14.865,12.94,52.7
01/11/2023,2:30:00 PM,1.361,1.242,10.4,0.018,0.113,14.884,12.98,53
01/11/2023,2:45:00 PM,1.368,1.249,10.4,0.028,0.141,14.912,12.91,53.9
01/11/2023,3:00:00 PM,1.398,1.275,10.5,0.047,0.188,14.959,12.89,57.3
01/11/2023,3:15:00 PM,1.453,1.334,10.5,0.037,0.226,14.997,12.89,65.5
01/11/2023,3:30:00 PM,1.515,1.399,10.7,0.018,0.245,15.016,12.87,75.5
01/11/2023,3:45:00 PM,1.529,1.409,10.8,0.009,0.254,15.025,12.92,77.1
01/11/2023,4:00:00 PM,1.525,1.407,11,0,0.254,15.025,12.9,76.7
01/11/2023,4:15:00 PM,1.518,1.398,11.1,0.018,0.273,15.044,12.88,75.3
01/11/2023,4:30:00 PM,1.506,1.389,11,0.009,0.283,15.054,12.82,73.9
01/11/2023,4:45:00 PM,1.525,1.403,11.1,0,0.283,15.054,12.88,76.1
01/11/2023,5:00:00 PM,1.559,1.434,11.1,0,0.283,15.054,12.8,81.2
01/11/2023,5:15:00 PM,1.594,1.477,11.1,0,0.283,15.054,12.8,88.6
01/11/2023,5:30:00 PM,1.628,1.509,11.1,0,0.283,15.054,12.8,94.4
01/11/2023,5:45:00 PM,1.67,1.553,11.1,0,0.283,15.054,12.8,102.9
01/11/2023,6:00:00 PM,1.723,1.607,11.1,0,0.283,15.054,12.83,113.8
01/11/2023,6:15:00 PM,1.801,1.678,11.2,0,0.283,15.054,12.79,129.4
01/11/2023,6:30:00 PM,1.875,1.757,11.3,0,0.283,15.054,12.79,148.3
01/11/2023,6:45:00 PM,1.947,1.822,11.3,0,0.283,15.054,12.8,165.2
01/11/2023,7:00:00 PM,2.009,1.891,11.4,0,0.283,15.054,12.82,184.5
01/11/2023,7:15:00 PM,2.064,1.944,11.4,0,0.283,15.054,12.82,200.3
01/11/2023,7:30:00 PM,2.083,1.983,11.4,0,0.283,15.054,12.8,212.4
01/11/2023,7:45:00 PM,2.09,1.967,11.5,0,0.283,15.054,12.79,207.4
01/11/2023,8:00:00 PM,2.062,1.945,11.5,0,0.283,15.054,12.8,200.6
01/11/2023,8:15:00 PM,2.037,1.921,11.5,0,0.283,15.054,12.82,193.3
